Title,URL,Address,Description
24 HRS QUALITY CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-quality-childcare-in/6295418916.html,MOUNT VERNON,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
24 HRS QUALITY CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-quality-childcare-in/6300078412.html,MOUNT VERNON,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
"After-school babysitter needed, College student preferred",https://newyork.craigslist.org/mnh/kid/d/after-school-babysitter/6302838496.html,Upper West Side,"
        
I am looking for an afterschool sitter for my daughter, age 5. I am in need of a sitter for Tuesdays after school. The hours are 2:30-4:30. It would be pick up at her Upper West Side school and bring her to her after-school activity. I am willing to pay $20/hour plus metro card fare to bring her to her activity.

My daughter is well-behaved and respectful of adults. We are seeking someone who is kind and energetic.

Please let me know if you are interested, and thank you for considering.


    "
"LOVING WOMAN WITH CHILD DEV DEGREE, SEEKING PART TIME POSITION!",https://newyork.craigslist.org/wch/kid/d/loving-woman-with-child-dev/6302830497.html,35 MINUTE MAX RIDE FROM THE DANBURY AREA,"
        
Hello families!

I have my Degree in Child Development with over 30+ years caring for children from newborns to Teens!

I am seeking a Part time, Year Round position, A.S.A.P!

Looking for 20-25 hours M-F (Can be very flexible)
NO split shifts please.

Prefer morning to afternoon hours, but not a must!

Also available for all school closings, sick days, half days, and occasional weekends.

I have an excellent work as well as personal reputation in the Local area, spotless driving record/background, very organized, born and raised in the area, honest, very active, Extremely Reliable, with excellent morals and values!


I am VERY familiar with the toddler stage, I love to keep them busy, engaged, and having fun. 
I am always up for the Aquarium, Parks, Library, or driving to already scheduled activities. 
I am also VERY familiar with the after school routine, driving to activities not a problem! 


I have extensive experience with all ages, Newborns, Toddlers, Elementary aged, as well as ""Tweens"" and Teens!
I have no preference, I have experience with, and love them all!


Being a nanny is not just a job for me, it is my passion and career, and after 30+ yrs I still love what I do, and it shows!!


If interested in speaking further, please let me know a little bit about the position, as well as what town you live in, and I will get back to you A.S.A.P!

I am sure after speaking/meeting me, you will feel very confident that your child(ren) are in the most Loving, Safe and Best care possible!

Many Thanks and Warm Regards!

 35 minute max ride from the Danbury area!    "
"EXCEPTIONAL CAREER NANNY W/ CHILD DEV DEGREE, SEEK P/T POSITION!",https://newyork.craigslist.org/fct/kid/d/exceptional-career-nanny/6302832460.html,RIDGEFIELD/REDDING/ DANBURY/BROOKFIELD,"
        
Hello families!

I have my Degree in Child Development with over 30+ years caring for children from newborns to Teens!

I am seeking a Part time, Year Round position, A.S.A.P!

Looking for 20-25 hours M-F (Can be very flexible)
NO split shifts please.

Prefer morning to early afternoon, BUT not a must!

Also available for all school closings, sick days, half days, and occasional weekends.

I have an excellent work as well as personal reputation in the Local area, spotless driving record/background, very organized, born and raised in the area, honest, very active, Extremely Reliable, with excellent morals and values!


I am VERY familiar with the toddler stage, I love to keep them busy, engaged, and having fun. 
I am always up for the Aquarium, Parks, Library, or driving to already scheduled activities. 
I am also VERY familiar with the after school routine, driving to activities not a problem! 


I have extensive experience with all ages, Newborns, Toddlers, Elementary aged, as well as ""Tweens"" and Teens!
I have no preference, I have experience with, and love them all!


Being a nanny is not just a job for me, it is my passion and career, and after 30+ yrs I still love what I do, and it shows!!


If interested in speaking further, please let me know a little bit about the position, as well as what town you live in, and I will get back to you A.S.A.P!

I am sure after speaking/meeting me, you will feel very confident that your child(ren) are in the most Loving, Safe and Best care possible!

Many Thanks and Warm Regards!

Ridgefield, Redding, Wilton (May go further for a great fit)
Danbury, Brookfield, and ALL surrounding areas!    "
licensed home daycare open house today from 4:30-5:30,https://newyork.craigslist.org/fct/kid/d/licensed-home-daycare-open/6302754824.html,stamford ct,"
        
licensed home daycare located in Stamford, CT has one spot left 
Now booking  for September 
CPR/First Aid
great location as well as great rates
small group children learn while having fun
outdoor play 
story and song time
colors numbers and shapes
potty training
rest/nap time
daily sheets handed out on your child's day
crafts done daily 
and so much more
please contact Kim for more info @ 
 

please note do to scams I will not respond to emails 
Thank you and I look forward to speaking with you    "
licensed home daycare open house today from 4:30-5:30,https://newyork.craigslist.org/fct/kid/d/licensed-home-daycare-open/6302754489.html,stamford ct,"
        
licensed home daycare located in Stamford, CT has one spot left full time  booking for September 
Now booking 
CPR/First Aid
great location as well as great rates
small group children learn while having fun
outdoor play 
story and song time
colors numbers and shapes
potty training
rest/nap time
daily sheets handed out on your child's day
crafts done daily 
and so much more
please contact Kim for more info @ 
 

please note do to scams I will not respond to emails 
Thank you and I look forward to speaking with you    "
(24 hours)Small Hands Bright Minds Childcare,https://newyork.craigslist.org/brk/kid/d/24-hourssmall-hands-bright/6302748233.html,Brooklyn/ENY/Cypress Hills,"
        
Small Hands Bright Minds Childcare is enrolling for ages 1years and up. I'm NYS license by Dept of Health. I'm CPR/Aed trained, and I have also completed 45 hours of Health and Safety Training required for my license. I provide Meals and Daily snacks. My Childcare program also includes Daily activities and a full learning curriculum that's includes ABCs,123s,Reading,Writing,Addition,
Subtraction etc. My rates are VERY LOW AND REASONABLE starting at $75weekly.   I'm guarantee you and your child/children will enjoy my program. Contact me for more information or to view the premises. PLEASE ONLY SERIOUS INQUIRIES.    "
Linda's Kids Group day care  SPECIAL OFFER,https://newyork.craigslist.org/wch/kid/d/lindas-kids-group-day-care/6281074367.html,Yonkers ny,"
        
We are now accepting applications for FALL 2017 ....
SPACE IS LIMITED ....

We are having a special Offer going on for toddler 2years and older 
please call for more Info . . ..

We are a new , Innovative Group Day care located in Yonkers, NY
We are fully certified and licensed in compliance with the State of NY and OCFS 

YOU CAN ALSO CALL THE CHILD CARE COUNSEL OF WESTCHESTER TO FIND OUT MORE INFO ON OUR PROGRAM 

WE TAKE CHILD CARE SUBSIDY PROGRAMS .....

Services are averrable from 7am till 7pm .
Serving from 3months to 12years old
Late nights and date night are available upon request . 

Linda's kids 
62 Burhans Ave 
Yonkers NY 10701

 
    "
AGES 1-8 YEARS-LICENSED FOR 25 YEARS! FULL AND PART-TIME,https://newyork.craigslist.org/brx/kid/d/ages-1-8-years-licensed-for/6302705778.html,Bronx-10466-off of E. 233rd Street,"
        
♥♥THE LITTLE BRICK HOUSE CHILD CARE CENTER ♥♥

Licensed and serving the community for 25 years

Location: 3928 Harper Avenue-close to #5 train and Dyre Avenue, also # 16 bus stops right down the block

Hours: Mon-Fri.-7:30 A.M.-6:00 P.M. 

FULL DAY AND PART TIME PROGRAMS ARE AVAILABLE!
ONLY 2 SEATS LEFT!

OPEN YEAR-ROUND! 

HRA VOUCHERS ARE ACCEPTED

ACCEPTING AGES 1-8 YEARS

We have planned a daily program which promotes hands-on experiences in enriching learning centers of blocks, dramatic house play, math, books, music, art, and toy materials. Small class size provides a more personal and warm atmosphere that is extra special for your child.

NO registration fee is required

WE POTTY TRAIN-we will try consistently every day to potty train your child. We only ask that you help us by trying at home too.

Staff is certified in CPR and First Aid


Children love our large, safe, private  backyard play area with tricycles, ride-on toys, cars, wagons, slides, and a play house. There is no need to risk the safety of your child by walking them to a park. We have everything we need right in our own backyard!

Part-time care is also provided. Just tell me your preferred days and hours and I will give you a price.

Reasonable rates with a discount for 2 or more children

Call now because there are a limited amount of seats left 

Call Debi Rubino- 
 
 for more information or to make an appointment.

    "
:)  LET ME WATCH YOUR SPECIAL BUNDLE IN MY HOME  :),https://newyork.craigslist.org/lgi/kid/d/let-me-watch-your-special/6302733735.html,Holtsville/Holbrook,"
        
I am a stay at home mom of 2 (in school) . I am currently watching 2 children, but I have an opening for 1-2 more children in my home. For MANY years I have had the pleasure of  loving the children that I watch like my own and the have kept a bond with the families. References available. We will do age appropriate activities ie; coloring, building with blocks, story telling, crafts, outdoor time, little outings; which may include local petting zoo, park, etc. Lots of toys and activities. Your child won't be placed infront of a tv all day - though there might be a movie or two that they might want to watch. My home is safe, clean, smoke free and my yard is fenced in.  I am available MONDAY-THURSDAY 7:30 a.m.-5:30 p.m.the latest.. meals included.  I live in Holtsville - exit 62 off LIE - near Nicolls Road (literally 1 min from expressway) and 5 minutes from Sunrise Hwy. Near all. Sachem schools. Please only serious inquiries. Full time/part time rates available.  Have a wonderful day :)

 Hope to hear from you! 
 Maura 

    "
CHILDCARE FOR TODDLERS,https://newyork.craigslist.org/brk/kid/d/childcare-for-toddlers/6274415562.html,bayonne nj,"
        
HI PARENTS  IM A CHILDCARE PROVIDER  IN HOME ONLY .CERTIFED AND VERY CARING. I PROVIDE  CHILDCARE FOR AGES 2-7WEEKLY FEE $125 INFANTS $150 INCLUDE MEALS ANF SNACKS HOURS 8AM-5PM FOR MORE INFORMATION PLEASE CALL 
 
    "
Linda's Kids Group day care  SPECIAL OFFER,https://newyork.craigslist.org/wch/kid/d/lindas-kids-group-day-care/6281102995.html,Yonkers ny,"
        
We are now accepting applications for FALL 2017 ....
SPACE IS LIMITED ....

We are having a special Offer going on for toddler 2years and older 
please call for more Info . . ..

We are a new , Innovative Group Day care located in Yonkers, NY
We are fully certified and licensed in compliance with the State of NY and OCFS 

YOU CAN ALSO CALL THE CHILD CARE COUNSEL OF WESTCHESTER TO FIND OUT MORE INFO ON OUR PROGRAM 

WE TAKE CHILD CARE SUBSIDY PROGRAMS .....

Services are averrable from 7am till 7pm .
Serving from 3months to 12years old
Late nights and date night are available upon request . 

Linda's kids 
62 Burhans Ave 
Yonkers NY 10701

 
    "
30 Year Old Experienced Babysitter Available Now!,https://newyork.craigslist.org/que/kid/d/30-year-old-experienced/6302745317.html,Queens,"
        
Hello, I am a 30-year-old woman from the  Queens area.  I travel all over queens though.Seeking A full time or part time position . I have experience with infants, bottle feeding, diaper changing, everything someone would do in a childcare job. I can also help with light housework ! I am a very careful and attentive responsible woman with excellent check able references. I love interacting with babies and also working with older children singing with them, reading with them, doing flash cards all that good stuff! Play doh fun factory is a favorite of mine ! Puzzles, Board games, Disney movies As well as hide and go seek!! I've worked with many different families. References available upon request. Please serious and reliable families only. Looking for permanent position. I am not looking to switch to different familys I want a family I can be comfortable with and develop a great relationship with. : ) I am also comfortable with pets I am an owner of 2 great doggies. :)    "
Childcare Services Inc,https://newyork.craigslist.org/brk/kid/d/childcare-services-inc/6297672860.html,Cypress Hills,"
        
New Head Start Program Registering  children 6wks to12yrs old now  for September
 
We  will be teaching your child a preschool STEM based curriculum
 Me and my assistants will make learning fun
ABC'S and 123'S and puzzles Circle time  and recognizing their name and sight words 
We will visit the library and do community walks daily
Hot home cooked meals and snacks served daily
only HRA and ACS vouchers will be accepted
Hours 8am-6.00pm for more information please call us  for more information 
 
    "
EXCEPTIONAL MOTIVATED 24/7 FILIPINO'S BABY NURSES'87,https://newyork.craigslist.org/mnh/kid/d/exceptional-motivated-24-7/6302763168.html,Upper East Side,"
        
Extremely Reliable Filipino's Baby Nurse (All Registered Nurses from the Philippines)
m
 * For Quadruplets/Triplets/Twins ...
 * For Individual/Single Infant (Newborn)
 * Professional Governess
 * College Educated Nannies with early child developments backgrounds.
 * Manny/Nanny
 .  All our Baby Nurses are Fully Screened and could Travel Internationally.

For More Information regarding our services call us at 
 
/
 

 
 
 (taking messages/texts or call 24/7) e-mail:phil.services @yahoo.com Visit our  website :https//philservices.squarespace.com
We are open 7 days a week Monday - Friday 9AM to 6PM/Sat: 10 AM to 5PM/Sun: 12 noon to 5 PM (by appointment only)

PHILIPPINE NURSES MEDICAL STAFFINGS (aka) PHILIPPINO PLACEMENT AGENCY, INC.
 * bonded/lic#1339510.

We are located at 5 West 46th Street suite#501, 5th floor (very close at 5th avenue and 46th street).
 

    "
Family seeking Caring & Organized Afternoon Nanny: Start Date Oct 2nd,https://newyork.craigslist.org/fct/kid/d/family-seeking-caring/6302792359.html,"Wilton, CT","
        
Hello Nanny!
  
We are looking for an afternoon nanny: Monday- Friday 4pm-7pm. Must have experience (5yrs+). Must be flexible with time (start/end times). Availability to babysit from time to time is also a plus!
Requirements: Mature, organized, creative, proactive, has a car and most importantly a person who loves children.

Responsibilities include: Child management, activity planning, light housekeeping, house errands, and cooking.

Job start date: October 2nd
Number of children: 2 girls / ages 5 & 6
References required
Candidate needs to have a valid drivers license with clean driving record.    "
Angela's DAYCARE AND AFTERSCHOOL,https://newyork.craigslist.org/brk/kid/d/angelas-daycare-and/6288798810.html,Brooklyn,"
        
Now registering children for September program
Ages 6 wks to 12yrs old
We teach ABC'S and 123'S  Reading skills Name recognition
Opening time 6am -6pm
We are license by the Dept of Health And accept only HRA vouchers and Acs vouchers we can help in the voucher application 
Our program program will make your child ready for pre K
 PLEASE CALL
 
 
SERVICES;
HOT MEALS SERVED BREAKFAST ,LUNCH AND DINNER
MUSIC  DANCE ART AND CRAFT AND PRE SCHOOL CURRICULUM
    "
Child care opening,https://newyork.craigslist.org/brk/kid/d/child-care-opening/6302780728.html,East flatbush,"
        
Precious Memories Day Care Inc located at 3124 Church Ave has openings in our Nursery and UPK classes. Call us if you are interested at 
 
.    "
30 Year Old Woman Available For Babysitting( infants & older),https://newyork.craigslist.org/mnh/kid/d/30-year-old-woman-available/6302800036.html,Manhattan,"
        
Hello, I am a 30-year-old woman from Queens area.  I travel all over  though.Seeking A full time or part time position . I have experience with infants, bottle feeding, diaper changing, everything someone would do in a childcare job. I can also help with light housework ! I am a very careful and attentive responsible woman with excellent check able references. I love interacting with babies and also working with older children singing with them, reading with them, doing flash cards all that good stuff! Play doh fun factory is a favorite of mine ! Puzzles, Board games, Disney movies As well as hide and go seek!! I've worked with many different families. References available upon request. Please serious and reliable families only. Looking for permanent position. I am not looking to switch to different familys I want a family I can be comfortable with and develop a great relationship with. : ) I am also comfortable with pets I am an owner of 2 great doggies. :)    "
"LOVING CAREER NANNY W/CHILD DEV DEGREE, SEEKING PART TIME POSITION!",https://newyork.craigslist.org/fct/kid/d/loving-career-nanny-child-dev/6302800934.html,RIDGEFIELD/REDDING/ DANBURY/BROOKFIELD,"
        
Hello families!

I have my Degree in Child Development with over 30+ years caring for children from newborns to Teens!

I am seeking a Part time, Year Round position, A.S.A.P!

Looking for 20-25 hours M-F (Can be very flexible)
NO split shifts please.

Prefer morning to afternoon hours, but not a must!

Also available for all school closings, sick days, half days, and occasional weekends.

I have an excellent work as well as personal reputation in the Local area, spotless driving record/background, very organized, born and raised in the area, honest, very active, Extremely Reliable, with excellent morals and values!


I am VERY familiar with the toddler stage, I love to keep them busy, engaged, and having fun. 
I am always up for the Aquarium, Parks, Library, or driving to already scheduled activities. 
I am also VERY familiar with the after school routine, driving to activities not a problem! 


I have extensive experience with all ages, Newborns, Toddlers, Elementary aged, as well as ""Tweens"" and Teens!
I have no preference, I have experience with, and love them all!


Being a nanny is not just a job for me, it is my passion and career, and after 30+ yrs I still love what I do, and it shows!!


If interested in speaking further, please let me know a little bit about the position, as well as what town you live in, and I will get back to you A.S.A.P!

I am sure after speaking/meeting me, you will feel very confident that your child(ren) are in the most Loving, Safe and Best care possible!

Many Thanks and Warm Regards!

Ridgefield Redding Wilton (May go a little further for a great fit)

Plus..Danbury/Brookfield and ALL surrounding areas!    "
"LOVING WOMAN WITH CHILD DEV DEGREE, SEEKING PART TIME POSITION!",https://newyork.craigslist.org/wch/kid/d/loving-woman-with-child-dev/6302802000.html,30-40 MINUTE MAX RIDE FROM THE DANBURY AREA,"
        
Hello families!

I have my Degree in Child Development with over 30+ years caring for children from newborns to Teens!

I am seeking a Part time, Year Round position, A.S.A.P!

Looking for 20-25 hours M-F (Can be very flexible)
NO split shifts please.

Prefer morning to afternoon hours, but not a must!

Also available for all school closings, sick days, half days, and occasional weekends.

I have an excellent work as well as personal reputation in the Local area, spotless driving record/background, very organized, born and raised in the area, honest, very active, Extremely Reliable, with excellent morals and values!


I am VERY familiar with the toddler stage, I love to keep them busy, engaged, and having fun. 
I am always up for the Aquarium, Parks, Library, or driving to already scheduled activities. 
I am also VERY familiar with the after school routine, driving to activities not a problem! 


I have extensive experience with all ages, Newborns, Toddlers, Elementary aged, as well as ""Tweens"" and Teens!
I have no preference, I have experience with, and love them all!


Being a nanny is not just a job for me, it is my passion and career, and after 30+ yrs I still love what I do, and it shows!!


If interested in speaking further, please let me know a little bit about the position, as well as what town you live in, and I will get back to you A.S.A.P!

I am sure after speaking/meeting me, you will feel very confident that your child(ren) are in the most Loving, Safe and Best care possible!

Many Thanks and Warm Regards!

 30-40 minute max ride from the Danbury area!    "
"EXCEPTIONAL CAREER NANNY W/ CHILD DEV DEGREE, SEEK P/T POSITION!",https://newyork.craigslist.org/fct/kid/d/exceptional-career-nanny/6302802966.html,RIDGEFIELD/REDDING/ DANBURY/BROOKFIELD,"
        
Hello families!

I have my Degree in Child Development with over 30+ years caring for children from newborns to Teens!

I am seeking a Part time, Year Round position, A.S.A.P!

Looking for 20-25 hours M-F (Can be very flexible)
NO split shifts please.

Prefer to start in the morning, ending early afternoon, but not a must!

Also available for all school closings, sick days, half days, and occasional weekends.

I have an excellent work as well as personal reputation in the Local area, spotless driving record/background, very organized, born and raised in the area, honest, very active, Extremely Reliable, with excellent morals and values!


I am VERY familiar with the toddler stage, I love to keep them busy, engaged, and having fun. 
I am always up for the Aquarium, Parks, Library, or driving to already scheduled activities. 
I am also VERY familiar with the after school routine, driving to activities not a problem! 


I have extensive experience with all ages, Newborns, Toddlers, Elementary aged, as well as ""Tweens"" and Teens!
I have no preference, I have experience with, and love them all!


Being a nanny is not just a job for me, it is my passion and career, and after 30+ yrs I still love what I do, and it shows!!


If interested in speaking further, please let me know a little bit about the position, as well as what town you live in, and I will get back to you A.S.A.P!

I am sure after speaking/meeting me, you will feel very confident that your child(ren) are in the most Loving, Safe and Best care possible!

Many Thanks and Warm Regards!

Ridgefield Redding Wilton (May go a little further for a great fit)

Plus..Danbury/Brookfield and ALL surrounding areas!    "
(24Hours)Small Hands Bright Minds Childcare w/Transportation,https://newyork.craigslist.org/brk/kid/d/24hourssmall-hands-bright/6302802993.html,Brooklyn/ENY/Cypress Hills,"
        
Small Hands Bright Minds Childcare is enrolling for ages 1years and up. I'm NYS license by Dept of Health. I'm CPR/Aed trained, and I have also completed 45 hours of Health and Safety Training required for my license. I provide Meals and Daily snacks. My Childcare program also includes Daily activities and a full learning curriculum that's includes ABCs,123s,Reading,Writing,Addition,
Subtraction etc.  We also do outside activities that include trips. I'm guarantee you and your child/children will enjoy my program. My fees are reasonable and I also honor  sibling discount. Afterschool care also available which includes pickup, light meal, homework help, and activities. Contact  me for more information or to Meet and Greet with me.    "
"TOP NOTCH CAREER NANNY W/CHILD DEV DEGREE, SEEKING PART TIME POSITION!",https://newyork.craigslist.org/wch/kid/d/top-notch-career-nanny-child/6302804146.html,30-40 MINUTE MAX RIDE FROM THE DANBURY AREA,"
        
Hello families!

I have my Degree in Child Development with over 30+ years caring for children from newborns to Teens!

I am seeking a Part time, Year Round position, A.S.A.P!

Looking for 20-25 hours M-F (Can be very flexible)
NO split shifts please.

Also available for all school closings, sick days, half days, and occasional weekends.

I have an excellent work as well as personal reputation in the Local area, spotless driving record/background, very organized, born and raised in the area, honest, very active, Extremely Reliable, with excellent morals and values!


I am VERY familiar with the toddler stage, I love to keep them busy, engaged, and having fun. 
I am always up for the Aquarium, Parks, Library, or driving to already scheduled activities. 
I am also VERY familiar with the after school routine, driving to activities not a problem! 


I have extensive experience with all ages, Newborns, Toddlers, Elementary aged, as well as ""Tweens"" and Teens!
I have no preference, I have experience with, and love them all!


Being a nanny is not just a job for me, it is my passion and career, and after 30+ yrs I still love what I do, and it shows!!


If interested in speaking further, please let me know a little bit about the position, as well as what town you live in, and I will get back to you A.S.A.P!

I am sure after speaking/meeting me, you will feel very confident that your child(ren) are in the most Loving, Safe and Best care possible!

Many Thanks and Warm Regards!

35-40 minute max ride from the Danbury area!

    "
Full time live out nanny available,https://newyork.craigslist.org/mnh/kid/d/full-time-live-out-nanny/6274868505.html,New york,"
        
Hello parents!
Young educated, nice, caring, responsible, reliable and punctual nanny available to care for your love ones. In my early 30's with no criminal records, never smoke, no drugs I am currently looking for a nice family to work for long term. 
I own a Bachelor degree and I am experienced with newborns, infants, toddlers up to 13 years old kids. 
I can start asap. I have been a nanny for many years now and I love what I do for a living. 
Please send me an email will respond the same day. Feel free to leave me your phone number to contact you. 
Thank you. 
God bless.    "
BACK TO SCHOOL..GOURMET COOK @ YOUR SERVICE..3 DAYS A WEEK,https://newyork.craigslist.org/mnh/kid/d/back-to-schoolgourmet-cook/6302813228.html,MANHATTAN,"
        
45 years old female currently working in UES . I am looking for a job employment as a Private Cook , 3days a week.(  Tuesday, Wednesday  and Thursday)
Hours: 10 - 6 pm
I am a gourmet cook, I am very experienced in preparing and cooking full course meals, individuals dishes, particular meals for people with food allergies,( Gluten Free ) .
I can shop organic and season vegetables .
I can cook in advance for all week & store in containers and label them.
Formal table set up & clean up .
Lunch & Dinner for 8 people.
My food specializations include soups and sauces, Pasta, Fish, meat, Poultry and particularly Seafood also BBQ , special Middle Eastern, Greek, Turkish , American , Italian , Persian and Spanish cuisine.
Love kids and dogs.
I have 14 years experienced and excellent references.
CPR/ First Aid for adults and children.
I am available Tuesday, Wednesday  and Thursday  to interview at your convenience and provide any recommendations you need.
Rates start $40 / hour

Looking forward to meeting you.

 
    "
French speaking babysitter available,https://newyork.craigslist.org/mnh/kid/d/french-speaking-babysitter/6294945476.html,New York,"
        
Bonjour Cher parents!
Je m'appelle Zenab, j'ai 32ans. Je suis à la recherche d'un boulot de nounou a plein temps ou à mis temps. 
Je ne fume pas, je ne bois pas non plus. J'ai le droit de travailler légalement aux États Unis. 
Je suis originaire du Burkina-Faso. 
Je suis une personne très calme, respectueuse, sérieuse, joviale , honnête et toujours à l'heure. 
Mon numéro c'est le 
 
. 
Merci!
    "
ALL SHIFTS INCLUDING SATURDAYS/LICENSED PROVIDER,https://newyork.craigslist.org/brx/kid/d/all-shifts-including/6295269685.html,Morris Ave. E. 143rd,"
        
Hello Parents: 2017

I am a licensed childcare provider with the Dept. of Health for 14 years.  I take care of children from ages 2 months-5 years old.    I have 2 spots open for ages 2 months - 5 years old, I am not accepting after school (6-12 years old).  I am in the food program so all meals are free.  I have other certificates in Shaken Baby Syndrome, Sudden Infant Death, and Child Abuse & Maltreatment.  I am also CPR and First Aid Certified.

I accept HRA, ACD, and Private (cash), will give receipts with every payment and I do have a tax identification number for your taxes.  I also have HRA vouchers to take to your worker.

I open all shifts, just tell me what days and hours you need care for...we can negotiate.
I open at 5:00 am for some parents who work early.....



This is not a 24 hour daycare, and I am not hiring!!!!

The new market rate for childcare went up June 1, 2016...find it on the UFT website.

I live across from Lincoln Hospital and the #32 bus stops in front of this building.  Other transportation are the #2, #4, #5, trains to E. 149th st and Grand Concourse , #6 train to E. 138th street 3rd Ave., and #21bus, #19Bus at E. 143rd & Third ave. or E. 149th St. Morris Ave.

If you're interested, please feel free to call me at 
 
 (not a cell) Home ask for Arlene,  I can give you full address on day of interview,      I will not post my address on Craigslist.
I have contracts for us to sign.

Thank You
Arlene 2017    "
Excel Early Learning Center&Transportation!!!!!,https://newyork.craigslist.org/brk/kid/d/excel-early-learning/6263978291.html,Brooklyn,"
        
Currently accepting children 6weeks-12years old

Age appropriate curriculum and play

We accept HRA, ACD voucher, Transitional and Cash (reasonable fee).

FREE/low cost transportation& free snacks, meals. (located in ENY, Brooklyn,11207)

Rates starting as low as $125 weekly, full time

We work with your schedule

After school, HOLIDAY, WEEKEND AND 24HR care are available if requested.

Located near B15 bus, L and #3 train

Limited space available. For more information, or to visit our center and register,

CALL Susan @ 
 
 or 
 
 TODAY!!!! leave a detailed message if your call is not answered







    * Location: Brooklyn - East New York    "
Look no further we have space available,https://newyork.craigslist.org/brk/kid/d/look-no-further-we-have-space/6302839390.html,Cypress Hills area,"
        
If you're looking for a fun warm learning environment for your child look no further. We have space available.
I have space for newborn to 3 years old. 
Your child will have fun while learning.  We take daily walks outings help with potty training we also learn out ABC's numbers shapes and colors and much much more. If interested  please feel free to give a call . 
We are open Monday thru Saturday from 6 am to 8pm. Extended hours available for those who need it. 

Good luck in finding the right fit for you and your little one(s)
Sibling discount also available.    "
Childcare/Daycare available for September book now,https://newyork.craigslist.org/stn/kid/d/childcare-daycare-available/6302846328.html,Arden,"
        
In home childcare/daycare spot available in my home starting this September
Monday through Friday schedule hours starting 6 to 6pm. For 3 months to 4 years of age.
I will provide breakfast 
Let me know what hours and time you need  contact me serious inquiries only. Great rates or I can work within your budget.
Cpr trained.
Childcare safety certified.
Contact me for more info.
    "
"CHILD CARE IN BRONX, NY AREA!",https://newyork.craigslist.org/brx/kid/d/child-care-in-bronx-ny-area/6289275711.html,160 STREET,"
        
HOLA! :) HELLO! :)
Welcome to our post about Little Steps Day Care!

Little Steps Day Care (LSDC) is licensed by the New York City Department of Health and Mental Hygiene. We aim to provide a safe, nurturing and optimistic Early Learning environment for your child/ren. 

A little about us:

*We are bilingual (English and Español)
*We've been open for 6 years and have a second facility opening soon
*Staff is CPR and First Aid certified
*Our staff is also CDA (Child Development Associate) certified
*Nutritional meals are served daily. Only fresh products are used and all food is prepared on site
*Our hours of operation are 8am-6pm...Hours may be altered by verbal or written agreement between provider and parent
*Accept children from the age of 3months to 12 years old
*Provide developmentally appropriate activities for every child
*We accept HRA ,ACS and PRIVATE  
*Local after school pick-up provided 
*Trips are planned during school breaks and vacations 

A small look at our philosophy:

-We are aware of the importance of cleanliness and the major role it plays in our children's health. We make it a priority to provide an atmosphere that promotes health, prevents illnesses and teaches children healthy and safe practices towards wellness from a young age. 
-We create weekly plans utilizing observational data to support goals for both individual and group children. Schedules include a balance of learning experiences and activities that provide opportunities for children to interact with one another and the outside world, develop their senses and stimulate their mental and physical growth.
-We believe in developing a warm, positive, supportive and responsive relationship with each child. Getting to know who they are not only aides in providing the best care, but it helps us assist each child in learning about their individuality and cultural identities allowing a sense of pride in them to flourish. 
-We believe in a program that incorporates the essence of togetherness within providers and families. One that encourages the cooperation of the children's families and provides them different means of communication and resources.

Our daycare aims to provide top quality in-home child care services and a welcoming atmosphere for both children and families. 
We'd love to hear from you! Give us a call or send us an e-mail for more information and to set up a tour.
Thank You for choosing us! 

Location: Bronx, NY (10456)
Phone Number: 

 
 (English)

 
 (Spanish)


    "
